time_relative,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_qw,odom_qx,odom_qy,odom_qz,cam0_x,cam0_y,cam0_z,cam0_qw,cam0_qx,cam0_qy,cam0_qz,
3.934133,2.435605,-1.751656,2.764061,0.782495,-0.537987,0.616692,0.998324,-0.007233,-0.002542,-0.057363,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.034127,2.513510,-1.804616,2.824829,0.774716,-0.520434,0.597996,0.998125,-0.009519,-0.005373,-0.060228,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.134148,2.591073,-1.856061,2.884119,0.760366,-0.497486,0.575536,0.997890,-0.011804,-0.008134,-0.063325,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.234158,2.666326,-1.904533,2.940435,0.744849,-0.471594,0.550255,0.997666,-0.013093,-0.007959,-0.066541,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.334200,2.740028,-1.950290,2.994067,0.728839,-0.442996,0.521934,0.997406,-0.014728,-0.009162,-0.069864,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.434135,2.812057,-1.993045,3.044735,0.711942,-0.411864,0.491002,0.997146,-0.015631,-0.008809,-0.073339,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.534036,2.881798,-2.032253,3.091726,0.697333,-0.380072,0.457911,0.996873,-0.016274,-0.007827,-0.076927,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.634178,2.951540,-2.068948,3.136162,0.683795,-0.346276,0.421564,0.996559,-0.017236,-0.007662,-0.080714,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.734225,3.019280,-2.101838,3.176435,0.671225,-0.311289,0.383756,0.996225,-0.018050,-0.007131,-0.084611,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.834149,3.085198,-2.130886,3.212550,0.660921,-0.275348,0.345775,0.995858,-0.018825,-0.005827,-0.088756,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.934112,3.150893,-2.156569,3.245190,0.653469,-0.238216,0.306930,0.995453,-0.019289,-0.004472,-0.093174,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.034084,3.215975,-2.178508,3.273916,0.648539,-0.200441,0.267504,0.995008,-0.019856,-0.003479,-0.097738,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.134163,3.280659,-2.196633,3.298682,0.645346,-0.161982,0.227790,0.994525,-0.020138,-0.002970,-0.102497,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.234110,3.345074,-2.210903,3.319466,0.643108,-0.123416,0.187855,0.994002,-0.020248,-0.002614,-0.107436,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.334149,3.409957,-2.221390,3.336391,0.641874,-0.084184,0.147256,0.993421,-0.020552,-0.002248,-0.112642,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.434188,3.473476,-2.227815,3.348987,0.641504,-0.045729,0.106932,0.992809,-0.020272,-0.001642,-0.117968,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.534155,3.537730,-2.230510,3.357594,0.644394,-0.008542,0.065184,0.992134,-0.019439,0.000784,-0.123659,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.634159,3.603097,-2.229558,3.362050,0.650006,0.027187,0.023083,0.991382,-0.018838,0.000895,-0.129642,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.734278,3.667700,-2.225172,3.362298,0.655122,0.061243,-0.018057,0.990580,-0.018353,0.000897,-0.135695,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.834034,3.733504,-2.217374,3.358439,0.661098,0.094543,-0.058881,0.989704,-0.017834,0.001215,-0.142006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
5.934001,3.799886,-2.206296,3.350571,0.666137,0.126890,-0.098231,0.988760,-0.017239,-0.000019,-0.148512,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.034149,3.866658,-2.192022,3.338839,0.669073,0.158439,-0.136184,0.987727,-0.016700,-0.000795,-0.155291,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.133991,3.934345,-2.174445,3.323225,0.671107,0.189559,-0.172342,0.986598,-0.016377,-0.001399,-0.162342,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.233992,4.001486,-2.153928,3.304369,0.671323,0.221094,-0.204224,0.985386,-0.017103,-0.002807,-0.169450,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.334121,4.067895,-2.130407,3.282719,0.670241,0.254384,-0.232656,0.984097,-0.017976,-0.003235,-0.176690,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.434098,4.134865,-2.103228,3.258141,0.669118,0.289353,-0.258431,0.982716,-0.018414,-0.003565,-0.184167,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.534135,4.201696,-2.072527,3.231106,0.667392,0.324516,-0.281925,0.981258,-0.017857,-0.003938,-0.191829,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.634062,4.268998,-2.038033,3.201524,0.665310,0.358112,-0.303519,0.979704,-0.016585,-0.003879,-0.199727,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.734017,4.334757,-2.001037,3.170513,0.663111,0.389033,-0.322688,0.978073,-0.015728,-0.003942,-0.207632,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.834157,4.400959,-1.960641,3.137320,0.661066,0.418500,-0.341023,0.976329,-0.014620,-0.003403,-0.215771,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.934272,4.467008,-1.917443,3.102335,0.660103,0.444888,-0.358503,0.974493,-0.013014,-0.002570,-0.224026,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.034240,4.532994,-1.871766,3.065646,0.659289,0.468294,-0.375283,0.972543,-0.011702,-0.003563,-0.232404,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.134298,4.598612,-1.823808,3.027262,0.651113,0.490793,-0.392498,0.970439,-0.010060,-0.009366,-0.240954,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.234114,4.662861,-1.773655,2.987138,0.632627,0.511825,-0.409964,0.968205,-0.007682,-0.012815,-0.249710,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.334147,4.725044,-1.721562,2.945283,0.611278,0.529381,-0.426978,0.965880,-0.005786,-0.011767,-0.258657,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.434130,4.785202,-1.667912,2.901778,0.592197,0.542963,-0.442942,0.963414,-0.003959,-0.010325,-0.267791,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.534173,4.844108,-1.612542,2.856291,0.574673,0.552864,-0.457502,0.960770,-0.002444,-0.008591,-0.277202,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.634029,4.900300,-1.557469,2.810363,0.561249,0.559175,-0.470072,0.958021,-0.001394,-0.005952,-0.286632,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.734270,4.956468,-1.500798,2.762325,0.551578,0.562427,-0.480739,0.955021,-0.000001,-0.003616,-0.296515,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.834356,5.011314,-1.444640,2.713794,0.546250,0.559301,-0.489687,0.951813,0.003289,0.000354,-0.306661,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
7.934186,5.065921,-1.389198,2.664428,0.546828,0.548585,-0.497392,0.948389,0.005161,0.003957,-0.317042,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.034298,5.120790,-1.335004,2.614371,0.550746,0.535419,-0.503514,0.944715,0.004610,0.004553,-0.327830,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.134210,5.175540,-1.282577,2.564289,0.555480,0.523938,-0.507985,0.940754,0.003680,0.004819,-0.339035,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.234209,5.231361,-1.230710,2.513326,0.560913,0.513748,-0.511068,0.936411,0.002679,0.004461,-0.350867,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.334315,5.287697,-1.179727,2.462117,0.565672,0.506465,-0.512899,0.931708,0.001211,0.003463,-0.363188,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.434171,5.344464,-1.129326,2.410781,0.569461,0.501894,-0.513676,0.926583,0.000421,0.002535,-0.376082,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.534275,5.401549,-1.079285,2.359402,0.572093,0.499296,-0.513831,0.921057,-0.000435,0.001679,-0.389423,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.634131,5.458859,-1.029398,2.308029,0.573978,0.498705,-0.513576,0.915127,-0.001041,0.001005,-0.403163,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.734239,5.516316,-0.979509,2.256695,0.575027,0.499218,-0.513057,0.908764,-0.001276,0.000432,-0.417308,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.834129,5.573834,-0.929530,2.205476,0.574997,0.500427,-0.510976,0.901996,-0.001091,-0.000619,-0.431742,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
8.934251,5.631215,-0.879387,2.154518,0.572214,0.502852,-0.508173,0.894840,-0.001637,-0.002287,-0.446378,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.034237,5.688820,-0.828343,2.103341,0.568550,0.508353,-0.505171,0.887165,-0.002816,-0.002729,-0.461435,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.134219,5.744949,-0.777713,2.053485,0.565440,0.514295,-0.501983,0.879289,-0.002429,-0.002405,-0.476277,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.234273,5.801349,-0.726024,2.003472,0.562633,0.519403,-0.498117,0.870909,-0.002249,-0.002092,-0.491434,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.334366,5.858061,-0.673331,1.953400,0.560517,0.523827,-0.493215,0.862052,-0.001944,-0.001476,-0.506814,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.434163,5.914040,-0.620785,1.904373,0.559187,0.526876,-0.487101,0.852931,-0.001534,-0.000880,-0.522020,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.534315,5.969362,-0.568518,1.856511,0.558523,0.528890,-0.479545,0.843633,-0.001327,-0.000411,-0.536919,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.634268,6.025210,-0.515566,1.809140,0.558762,0.529907,-0.465554,0.834093,-0.001296,0.000892,-0.551621,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.734304,6.081283,-0.462608,1.763742,0.563757,0.528930,-0.441108,0.824734,-0.002213,0.003877,-0.565503,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
9.834220,6.138104,-0.409801,1.721162,0.573001,0.527286,-0.409265,0.815539,-0.003031,0.004582,-0.578676,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
